Website,Name,Price,Unprice,Sale,Promotion,Summary,Status,Brand,price_range,Type
https://philong.com.vn,bàn phím cơ akko 3098 asa los angeles (akko cs switch ocean blue),0,0 đ,0,Không có,"Bàn phím cơ AKKO 3098 V2 ASA Los Angeles Akko CS Ocean Blue switch
Model: 3098 (98 keys)
Kết nối: USB Type C, có thể tháo rời
Hỗ trợ thay nóng switch (hotswap, 3 pin)
Có lót tiêu âm (FOAM) dầy 3.5mm (nằm giữa plate và PCB)
Kích thước: 382x134x40 mm | Trọng lượng 0.97 kg
Keycap: PBT Double-Shot, ASA profile
Loại switch: Akko CS switch (Ocean Blue / Rose Red / Matcha Green)
Hỗ trợ NKRO / Multimedia / Macro / Khóa phím Windows
Phụ kiện: 1 sách hướng dẫn sử dụng + 1 keypuller + 1 cover che bụi + 1 dây cáp USB + 20 keycap tặng kèm
Tương thích: Windows / MacOS / Linux
Bàn phím AKKO khi kết nối với MacOS: (Ctrl -> Control | Windows -> Command | Alt -> Option, Mojave OS trở lên sẽ điều chỉnh được thứ tự của các phím này)",0,akko,,bàn phím cơ
https://philong.com.vn,bàn phím cơ akko 3087 v2 one piece chopper (akko orange switch),0,0 đ,0,Không có,"Bàn phím cơ AKKO 3087 V2 One Piece Chopper Akko Blue switch
Phím sử dụng Switch AKKO
87 phím chuẩn ANSI
Keycap PBT Double Shot siêu bền
Ký tự in kiểu Dye-Sub
Lấy cảm hứng từ nhân vật Chopper trong bộ truyện tranh/anime One Piece với màu chủ đạo là hồng/trắng/xanh
Phụ kiện đi kèm: 1 sách hướng dẫn sử dụng + 1 keypuller + 1 cover che bụi
Dây cáp có thể tháo rời
1 sách hướng dẫn sử dụng + 1 keypuller + 1 cover che bụi + keycap tặng kèm + 1 dây cáp USB",0,akko,,bàn phím cơ
https://philong.com.vn,bàn phím cơ akko 3087 v2 one piece chopper (akko blue switch),0,0 đ,0,Không có,"Bàn phím cơ AKKO 3087 V2 One Piece Chopper Akko Blue switch
Phím sử dụng Switch AKKO
87 phím chuẩn ANSI
Keycap PBT Double Shot siêu bền
Ký tự in kiểu Dye-Sub
Lấy cảm hứng từ nhân vật Chopper trong bộ truyện tranh/anime One Piece với màu chủ đạo là hồng/trắng/xanh
Phụ kiện đi kèm: 1 sách hướng dẫn sử dụng + 1 keypuller + 1 cover che bụi
Dây cáp có thể tháo rời
1 sách hướng dẫn sử dụng + 1 keypuller + 1 cover che bụi + keycap tặng kèm + 1 dây cáp USB",0,akko,,bàn phím cơ
https://philong.com.vn,bàn phím cơ akko 3087 dragon ball z goku (akko switch orange),0,0 đ,0,Không có,"Switch: Akko switch (Pink/Orange/Blue)
Bàn phím lấy cảm hứng từ nhân vật Goku (Songoku) trong bộ truyện tranh nổi tiếng “7 viên ngọc rồng” hay còn được biết",0,akko,,bàn phím cơ
https://philong.com.vn,bàn phím cơ akko 3087 dragon ball z goku (akko switch blue),0,0 đ,0,Không có,"Switch: Akko switch (Pink/Orange/Blue)
Bàn phím lấy cảm hứng từ nhân vật Goku (Songoku) trong bộ truyện tranh nổi tiếng “7 viên ngọc rồng” hay còn được biết",0,akko,,bàn phím cơ
https://philong.com.vn,bàn phím cơ akko 3068sp ocean star (cherry switch blue),1490000,1490000 đ,0,Không có,"Bàn phím AKKO 3068SP Ocean Star
Model: 3068 (68 keys)
Kết nối: USB Type C, có thể tháo rời
Hỗ trợ NKRO
Keycap: PBT
Font được in ở mặt nghiêng của nút",0,akko,1M to 5M,bàn phím cơ
https://philong.com.vn,bàn phím cơ akko 3068sp ocean star (cherry switch red),0,0 đ,0,Không có,"Bàn phím AKKO 3068SP Ocean Star
Model: 3068 (68 keys)
Kết nối: USB Type C, có thể tháo rời
Hỗ trợ NKRO
Keycap: PBT
Font được in ở mặt nghiêng của nút",0,akko,,bàn phím cơ
https://philong.com.vn,bàn phím cơ akko 3068sp ocean star (cherry switch brown),1490000,1490000 đ,0,Không có,"Bàn phím AKKO 3068SP Ocean Star
Model: 3068 (68 keys)
Kết nối: USB Type C, có thể tháo rời
Hỗ trợ NKRO
Keycap: PBT
Font được in ở mặt nghiêng của nút",0,akko,1M to 5M,bàn phím cơ
https://philong.com.vn,"bàn phím cơ mojike gk1 black red (akko v2 pink switch, led trắng)",0,0 đ,0,Không có,"Bàn phím cơ Mojike GK1 Black Red Akko V2 Blue switch
Model: 3104 (Fullsize, 104 keys)
Kết nối: USB, dây phím dính liền phím
LED Trắng (SMT Bottom)
Keycap: PBT Double-Shot, OEM profile
Loại switch: Akko switch v2 (Blue/Orange/Pink)",0,akko,,bàn phím cơ mojike gk1 black red (
https://philong.com.vn,"bàn phím cơ mojike gk1 black red (akko v2 orange switch, led trắng)",0,0 đ,0,Không có,"Bàn phím cơ Mojike GK1 Black Red Akko V2 Blue switch
Model: 3104 (Fullsize, 104 keys)
Kết nối: USB, dây phím dính liền phím
LED Trắng (SMT Bottom)
Keycap: PBT Double-Shot, OEM profile
Loại switch: Akko switch v2 (Blue/Orange/Pink)",0,akko,,bàn phím cơ mojike gk1 black red (
https://philong.com.vn,"bàn phím cơ mojike gk1 black red (akko v2 blue switch, led trắng)",0,0 đ,0,Không có,"Bàn phím cơ Mojike GK1 Black Red Akko V2 Blue switch
Model: 3104 (Fullsize, 104 keys)
Kết nối: USB, dây phím dính liền phím
LED Trắng (SMT Bottom)
Keycap: PBT Double-Shot, OEM profile
Loại switch: Akko switch v2 (Blue/Orange/Pink)",0,akko,,bàn phím cơ mojike gk1 black red (
https://philong.com.vn,"bàn phím cơ mojike gk1 black pink (akko v2 pink switch, led trắng)",0,0 đ,0,Không có,"Bàn phím cơ Mojike GK1 Black Pink Akko V2 Blue switch
Model: 3104 (Fullsize, 104 keys)
Kết nối: USB, dây phím dính liền phím
LED Trắng (SMT Bottom)
Keycap: PBT Double-Shot, OEM profile
Loại switch: Akko switch v2 (Blue/Orange/Pink)",0,akko,,bàn phím cơ mojike gk1 black pink (
https://philong.com.vn,"bàn phím cơ mojike gk1 black pink (akko v2 orange switch, led trắng)",0,0 đ,0,Không có,"Bàn phím cơ Mojike GK1 Black Pink Akko V2 Blue switch
Model: 3104 (Fullsize, 104 keys)
Kết nối: USB, dây phím dính liền phím
LED Trắng (SMT Bottom)
Keycap: PBT Double-Shot, OEM profile
Loại switch: Akko switch v2 (Blue/Orange/Pink)",0,akko,,bàn phím cơ mojike gk1 black pink (
https://philong.com.vn,"bàn phím cơ mojike gk1 black pink (akko v2 blue switch, led trắng)",0,0 đ,0,Không có,"Bàn phím cơ Mojike GK1 Black Pink Akko V2 Blue switch
Model: 3104 (Fullsize, 104 keys)
Kết nối: USB, dây phím dính liền phím
LED Trắng (SMT Bottom)
Keycap: PBT Double-Shot, OEM profile
Loại switch: Akko switch v2 (Blue/Orange/Pink)",0,akko,,bàn phím cơ mojike gk1 black pink (
https://philong.com.vn,bàn phím cơ newmen gm320 blue sw (sw outemu/multi led/black),0,0 đ,0,Không có,"Chuẩn bàn phím: Full size - 104 keys
Switch: Blue Switch
Keycap: PBT double shot
Màu sắc: Đen",0,newmen,,bàn phím cơ
https://philong.com.vn,"mainboard asus prime h310m-e r2.0 (lga 1151v2, m-atx, ram 2xddr4)",0,0 đ,0,Không có,"ASUS OptiMem: Gửi chính xác dấu vết để đảm bảo tính toàn vẹn tín hiệu nhằm tăng cường độ ổn định bộ nhớ.
Fan Xpert: Các điều khiển linh hoạt để đảm bảo làm mát và độ tĩnh lặng tối ưu kết hợp với cảm biến nhiệt độ GPU để làm mát khi chơi game.
5X Protection III: Công nghệ bảo vệ đa phần cứng cho sự bảo vệ toàn diện.
Khả năng kết nối siêu nhanh: Hỗ trợ Native M.2 để đạt các tốc độ lưu trữ cực nhanh",0,asus,,mainboard
https://philong.com.vn,"mainboard asus h310m prime h310m-cs r2.0 (lga1151v2, m-atx, ram 2xddr4)",0,0 đ,0,Không có,"Chuẩn mainboard: Micro-ATX
Socket: LGA 1151-v2 , Chipset: H310
Hỗ trợ RAM: DDR4 , tối đa 32GB
Cổng cắm lưu trữ: 4 x SATA 3 6Gb/s
Cổng xuất hình: 1 x VGA/D-sub",0,asus,,mainboard
https://philong.com.vn,mainboard gigabyte z690 aorus xtreme,24200000,24200000 đ,0,Không có,"Socket: LGA1700 hỗ trợ CPU intel thế hệ 12
Kích thước: E-ATX
Khe cắm RAM: 4 khe (Tối đa 128GB)
Khe cắm mở rộng: PCI Express x16 slot,",0,gigabyte,Above 20M,mainboard
https://philong.com.vn,mainboard gigabyte z690 aorus master,12950000,12950000 đ,0,Không có,"Socket: LGA1700 hỗ trợ CPU intel thế hệ 12
Kích thước: E-ATX
Khe cắm RAM: 4 khe (Tối đa 128GB)
Khe cắm mở rộng: 1 x PCI Express x16 slot",0,gigabyte,10M to 15M,mainboard
https://philong.com.vn,mainboard gigabyte z690 aorus pro,8450000,8450000 đ,0,Không có,"Socket: LGA1700 hỗ trợ CPU intel thế hệ 12
Kích thước: ATX
Khe cắm RAM: 4 khe (Tối đa 128GB)
Khe cắm mở rộng: 1 x PCI Express x16 slot",0,gigabyte,5M to 10M,mainboard
https://philong.com.vn,mainboard gigabyte z690i aorus ultra,0,0 đ,0,Không có,"Socket: LGA1700 hỗ trợ CPU intel thế hệ 12
Kích thước: Mini-ITX
Khe cắm RAM: 2 khe (Tối đa 64GB)
Khe cắm mở rộng: 1 x PCI Express x16 slot",0,gigabyte,,mainboard
https://philong.com.vn,mainboard gigabyte z690 aero g ddr4,8100000,8100000 đ,0,Không có,"Socket: LGA1700 hỗ trợ CPU intel thế hệ 12
Kích thước: ATX
Khe cắm RAM: 4 khe (Tối đa 128GB)
Khe cắm mở rộng: 1 x PCI Express x16 slot",0,gigabyte,5M to 10M,mainboard
https://philong.com.vn,mainboard gigabyte z690 gaming x,0,0 đ,0,Không có,"Socket: LGA1700 hỗ trợ CPU intel thế hệ 12
Kích thước: ATX
Khe cắm RAM: 4 khe (Tối đa 128GB)
Khe cắm mở rộng: PCI Express x16 slot",0,gigabyte,,mainboard
https://philong.com.vn,mainboard gigabyte z690 ud ddr4,5500000,5500000 đ,0,Không có,"CPU: Intel Socket 1700 Gen 12th Intel Core Series
Chipset: Intel Z690
Thiết kế VRM 16+1+2 Digital VRM
Bộ nhớ: 4 x DIMM, Max. 128GB, DDR4
Gigabyte RGB Fusion 2.0
AN: Fast 2.5GbE LAN
Thiết kế PCIe 5.0, 3 x Ultra-Fast NVMe PCIe 4.0 x4 M.2 với Giáp tản nhiệt
Kích thước: ATX (30.5cm x 24.4cm)",0,gigabyte,5M to 10M,mainboard
https://philong.com.vn,bộ chia cổng mạng switch cisco cbs110-24t-eu (24 port gigabit + 2 sfp),4990000,4990000 đ,0,Không có,Không có,0,cisco,1M to 5M,bộ chia cổng mạng switch
https://philong.com.vn,"macbook pro 16 2021 m1 pro (mk1h3) silver (10 core-cpu, ram 32gb, 1tb ssd, 16inch)",90990000,90990000 đ,0,"Khuyến mại: Giảm 10% khi mua phụ kiện kèm theo như: túi chống sốc, túi xách, ba lô, cổng chuyển...
Trả góp lãi suất 0% áp dụng cho thẻ tín dụng Sacombank, VPbank và trả góp lãi suất ưu đãi áp dụng cho nhà tài chính HD Saison và ACS.
Trả góp lãi suất ưu đãi thông qua cổng MPOS áp dụng cho thẻ tín dụng: Citibank, Eximbank, HSBC, MSB, Techcombank, Nam Á, Shinhan bank, TP bank, Seabank, Kiên Long bank, OCB, VIB, ACB, MB, Vietcombank, SHB...","CPU: Apple M1 Max with 10-core CPU
GPU: 32-core GPU, 16-core Neural Engine
RAM: 32GB
Storage: 1TB SSD Storage
Màn hình: 16.2 inch Liquid Retina XDR display (3456×2234), 254ppi
Interface: MagSafe 3, 3x Thunderbolt 4, HDMI, SDXC Card, Jack 3.5mm
Magic Keyboard & Touch ID
140W USB-C Power Adapter
Trọng lượng: 2.2Kg",0,apple,Above 20M,"macbook pro 16 2021 m1 pro (mk1h3) silver (10 core-cpu, ram 32gb, 1tb ssd, 16inch)"
https://philong.com.vn,"macbook pro 16 2021 m1 pro (mk1a3) gray (10 core-cpu, ram 32gb, 1tb ssd, 16inch)",90990000,90990000 đ,0,"Khuyến mại: Giảm 10% khi mua phụ kiện kèm theo như: túi chống sốc, túi xách, ba lô, cổng chuyển...
Trả góp lãi suất 0% áp dụng cho thẻ tín dụng Sacombank, VPbank và trả góp lãi suất ưu đãi áp dụng cho nhà tài chính HD Saison và ACS.
Trả góp lãi suất ưu đãi thông qua cổng MPOS áp dụng cho thẻ tín dụng: Citibank, Eximbank, HSBC, MSB, Techcombank, Nam Á, Shinhan bank, TP bank, Seabank, Kiên Long bank, OCB, VIB, ACB, MB, Vietcombank, SHB...","CPU: Apple M1 Max with 10-core CPU
GPU: 32-core GPU, 16-core Neural Engine
RAM: 32GB
Storage: 1TB SSD Storage
Màn hình: 16.2 inch Liquid Retina XDR display (3456×2234), 254ppi
Interface: MagSafe 3, 3x Thunderbolt 4, HDMI, SDXC Card, Jack 3.5mm
Magic Keyboard & Touch ID
140W USB-C Power Adapter
Trọng lượng: 2.2Kg",0,apple,Above 20M,"macbook pro 16 2021 m1 pro (mk1a3) gray (10 core-cpu, ram 32gb, 1tb ssd, 16inch)"
https://philong.com.vn,"macbook pro 16 2021 m1 pro (mk1f3) silver (10-core cpu, ram 16gb, ssd 1tb, 16 inch)",69990000,69990000 đ,0,"Khuyến mại: Giảm 10% khi mua phụ kiện kèm theo như: túi chống sốc, túi xách, ba lô, cổng chuyển...
Trả góp lãi suất 0% áp dụng cho thẻ tín dụng Sacombank, VPbank và trả góp lãi suất ưu đãi áp dụng cho nhà tài chính HD Saison và ACS.
Trả góp lãi suất ưu đãi thông qua cổng MPOS áp dụng cho thẻ tín dụng: Citibank, Eximbank, HSBC, MSB, Techcombank, Nam Á, Shinhan bank, TP bank, Seabank, Kiên Long bank, OCB, VIB, ACB, MB, Vietcombank, SHB...","CPU: Apple M1 Pro with 10-core CPU
GPU: 16-core GPU, 16-core Neural Engine
RAM: 16GB
Storage: 1TB SSD Storage
Màn hình: 16.2 inch Liquid Retina XDR display (3456×2234), 254ppi
Interface: MagSafe 3, 3x Thunderbolt 4, HDMI, SDXC Card, Jack 3.5mm
Magic Keyboard & Touch ID
140W USB-C Power Adapter
Trọng lượng: 2.1Kg",0,apple,Above 20M,"macbook pro 16 2021 m1 pro (mk1f3) silver (10-core cpu, ram 16gb, ssd 1tb, 16 inch)"
https://philong.com.vn,"macbook pro 16 2021 m1 pro (mk193) gray (10-core cpu, ram 16gb, ssd 1tb, 16 inch)",0,0 đ,0,"Khuyến mại: Giảm 10% khi mua phụ kiện kèm theo như: túi chống sốc, túi xách, ba lô, cổng chuyển...
Trả góp lãi suất 0% áp dụng cho thẻ tín dụng Sacombank, VPbank và trả góp lãi suất ưu đãi áp dụng cho nhà tài chính HD Saison và ACS.
Trả góp lãi suất ưu đãi thông qua cổng MPOS áp dụng cho thẻ tín dụng: Citibank, Eximbank, HSBC, MSB, Techcombank, Nam Á, Shinhan bank, TP bank, Seabank, Kiên Long bank, OCB, VIB, ACB, MB, Vietcombank, SHB...","CPU: Apple M1 Pro with 10-core CPU
GPU: 16-core GPU, 16-core Neural Engine
RAM: 16GB
Storage: 1TB SSD Storage
Màn hình: 16.2 inch Liquid Retina XDR display (3456×2234), 254ppi
Interface: MagSafe 3, 3x Thunderbolt 4, HDMI, SDXC Card, Jack 3.5mm
Magic Keyboard & Touch ID
140W USB-C Power Adapter
Trọng lượng: 2.1Kg",0,apple,,"macbook pro 16 2021 m1 pro (mk193) gray (10-core cpu, ram 16gb, ssd 1tb, 16 inch)"
https://philong.com.vn,"macbook pro 16 2021 m1 pro (mk1e3) silver (10-core cpu, ram 16gb, ssd 512gb, 16 inch)",62990000,62990000 đ,0,"Khuyến mại: Giảm 10% khi mua phụ kiện kèm theo như: túi chống sốc, túi xách, ba lô, cổng chuyển...
Trả góp lãi suất 0% áp dụng cho thẻ tín dụng Sacombank, VPbank và trả góp lãi suất ưu đãi áp dụng cho nhà tài chính HD Saison và ACS.
Trả góp lãi suất ưu đãi thông qua cổng MPOS áp dụng cho thẻ tín dụng: Citibank, Eximbank, HSBC, MSB, Techcombank, Nam Á, Shinhan bank, TP bank, Seabank, Kiên Long bank, OCB, VIB, ACB, MB, Vietcombank, SHB...","CPU: Apple M1 Pro with 10-core CPU
GPU: 16-core GPU, 16-core Neural Engine
RAM: 16GB
Storage: 512GB SSD Storage
Màn hình: 16.2 inch Liquid Retina XDR display (3456×2234), 254ppi
Interface: MagSafe 3, 3x Thunderbolt 4, HDMI, SDXC Card, Jack 3.5mm
Magic Keyboard & Touch ID
140W USB-C Power Adapter
Trọng lượng: 2.1Kg",0,apple,Above 20M,"macbook pro 16 2021 m1 pro (mk1e3) silver (10-core cpu, ram 16gb, ssd 512gb, 16 inch)"
https://philong.com.vn,"macbook pro 16 2021 m1 pro (mk183) gray (10-core cpu, ram 16gb, ssd 512b, 16 inch)",64990000,64990000 đ,0,"Khuyến mại: Giảm 10% khi mua phụ kiện kèm theo như: túi chống sốc, túi xách, ba lô, cổng chuyển...
Trả góp lãi suất 0% áp dụng cho thẻ tín dụng Sacombank, VPbank và trả góp lãi suất ưu đãi áp dụng cho nhà tài chính HD Saison và ACS.
Trả góp lãi suất ưu đãi thông qua cổng MPOS áp dụng cho thẻ tín dụng: Citibank, Eximbank, HSBC, MSB, Techcombank, Nam Á, Shinhan bank, TP bank, Seabank, Kiên Long bank, OCB, VIB, ACB, MB, Vietcombank, SHB...","CPU: Apple M1 Pro with 10-core CPU
GPU: 16-core GPU, 16-core Neural Engine
RAM: 16GB
Storage: 512GB SSD Storage
Màn hình: 16.2 inch Liquid Retina XDR display (3456×2234), 254ppi
Interface: MagSafe 3, 3x Thunderbolt 4, HDMI, SDXC Card, Jack 3.5mm
Magic Keyboard & Touch ID
140W USB-C Power Adapter
Trọng lượng: 2.1Kg",0,apple,Above 20M,"macbook pro 16 2021 m1 pro (mk183) gray (10-core cpu, ram 16gb, ssd 512b, 16 inch)"
https://philong.com.vn,"macbook pro 14 2021 m1 pro (mkgt3) silver (10-core cpu, ram 16gb, ssd 1tb, 14inch)",64990000,64990000 đ,0,"Khuyến mại: Giảm 10% khi mua phụ kiện kèm theo như: túi chống sốc, túi xách, ba lô, cổng chuyển...
Trả góp lãi suất 0% áp dụng cho thẻ tín dụng Sacombank, VPbank và trả góp lãi suất ưu đãi áp dụng cho nhà tài chính HD Saison và ACS.
Trả góp lãi suất ưu đãi thông qua cổng MPOS áp dụng cho thẻ tín dụng: Citibank, Eximbank, HSBC, MSB, Techcombank, Nam Á, Shinhan bank, TP bank, Seabank, Kiên Long bank, OCB, VIB, ACB, MB, Vietcombank, SHB...","CPU: Apple M1 Pro with 10-core CPU
GPU: 16-core GPU, 16-core Neural Engine
RAM: 16GB
Storage: 1TB SSD Storage
Màn hình: 14.2 inch Liquid Retina XDR display (3024×1964), 254ppi
Interface: MagSafe 3, 3x Thunderbolt 4, HDMI, SDXC Card, Jack 3.5mm
Magic Keyboard & Touch ID
67W USB-C Power Adapter
Trọng lượng: 1.6Kg",0,apple,Above 20M,"macbook pro 14 2021 m1 pro (mkgt3) silver (10-core cpu, ram 16gb, ssd 1tb, 14inch)"
https://philong.com.vn,"macbook pro 14 2021 m1 pro (mkgq3) gray(10-core cpu, ram 16gb, ssd 1tb, 14inch)",60990000,60990000 đ,0,"Khuyến mại: Giảm 10% khi mua phụ kiện kèm theo như: túi chống sốc, túi xách, ba lô, cổng chuyển...
Trả góp lãi suất 0% áp dụng cho thẻ tín dụng Sacombank, VPbank và trả góp lãi suất ưu đãi áp dụng cho nhà tài chính HD Saison và ACS.
Trả góp lãi suất ưu đãi thông qua cổng MPOS áp dụng cho thẻ tín dụng: Citibank, Eximbank, HSBC, MSB, Techcombank, Nam Á, Shinhan bank, TP bank, Seabank, Kiên Long bank, OCB, VIB, ACB, MB, Vietcombank, SHB...","CPU: Apple M1 Pro with 10-core CPU
GPU: 16-core GPU, 16-core Neural Engine
RAM: 16GB
Storage: 1TB SSD Storage
Màn hình: 14.2 inch Liquid Retina XDR display (3024×1964), 254ppi
Interface: MagSafe 3, 3x Thunderbolt 4, HDMI, SDXC Card, Jack 3.5mm
Magic Keyboard & Touch ID
67W USB-C Power Adapter
Trọng lượng: 1.6Kg",0,apple,Above 20M,"macbook pro 14 2021 m1 pro (mkgq3) gray(10-core cpu, ram 16gb, ssd 1tb, 14inch)"
https://philong.com.vn,"macbook pro 14 2021 m1 pro (mkgr3) silver (8 core-cpu, ram 16gb, ssd 512gb, màn hình 14 inch, hàng chính hãng, nguyên seal, full vat",0,54.990.000 đ,0,"Khuyến mại: Giảm 10% khi mua phụ kiện kèm theo như: túi chống sốc, túi xách, ba lô, cổng chuyển...
Trả góp lãi suất 0% áp dụng cho thẻ tín dụng Sacombank, VPbank và trả góp lãi suất ưu đãi áp dụng cho nhà tài chính HD Saison và ACS; Trả góp lãi suất ưu đãi thông qua cổng MPOS áp dụng cho thẻ tín dụng: Citibank, Eximbank, HSBC, MSB, Techcombank, Nam Á, Shinhan bank, TP bank, Seabank, Kiên Long bank, OCB, VIB, ACB, MB, Vietcombank, SHB...","Chip Apple M1 Pro with 8-core CPU
GPU 14-core GPU, 16-core Neural Engine
RAM 16GB
SSD 512GB  Storage
Màn hình 14.2 inch Liquid Retina XDR (3024×1964), 254ppi
Magic Keyboard & Touch ID
Trọng lượng: 1.6Kg",0,apple,,"macbook pro 14 2021 m1 pro (mkgr3) silver (8 core-cpu, ram 16gb, ssd 512gb, màn hình 14 inch, hàng chính hãng, nguyên seal, full vat"
https://philong.com.vn,"macbook pro 14 2021 m1 pro (mkgp3) gray (8 core-cpu, ram 16gb, ssd 512gb, 14inch)",46990000,54.990.000 đ,15,"Khuyến mại: Giảm 10% khi mua phụ kiện kèm theo như: túi chống sốc, túi xách, ba lô, cổng chuyển...
Trả góp lãi suất 0% áp dụng cho thẻ tín dụng Sacombank, VPbank và trả góp lãi suất ưu đãi áp dụng cho nhà tài chính HD Saison và ACS.
Trả góp lãi suất ưu đãi thông qua cổng MPOS áp dụng cho thẻ tín dụng: Citibank, Eximbank, HSBC, MSB, Techcombank, Nam Á, Shinhan bank, TP bank, Seabank, Kiên Long bank, OCB, VIB, ACB, MB, Vietcombank, SHB...","CPU: Apple M1 Pro with 8-core CPU
GPU: 14-core GPU, 16-core Neural Engine
RAM: 16GB
Storage: 512GB SSD Storage
Màn hình: 14.2 inch Liquid Retina XDR display (3024×1964), 254ppi
Interface: MagSafe 3, 3x Thunderbolt 4, HDMI, SDXC Card, Jack 3.5mm
Magic Keyboard & Touch ID
67W USB-C Power Adapter
Trọng lượng: 1.6Kg",0,apple,Above 20M,"macbook pro 14 2021 m1 pro (mkgp3) gray (8 core-cpu, ram 16gb, ssd 512gb, 14inch)"
https://philong.com.vn,bộ chia cổng mạng cisco cbs110-16t-eu 16 ports (10/100/1000 mbps),3450000,3450000 đ,0,Không có,"Giao tiếp: 16 10/100/1000 ports​
Màu sắc: Trắng
Tốc độ: 10/100/1000 Mbps
Nguồn: 110-240VAC",0,cisco,1M to 5M,bộ chia cổng mạng
https://philong.com.vn,bộ chia cổng mạng cisco cbs110-8t-d-eu 8 ports (10/100/1000 mbps),1250000,1250000 đ,0,Không có,"Giao tiếp: 8 10/100/1000 ports​
Màu sắc: Trắng
Tốc độ: 10/100/1000 Mbps
Nguồn: 110-240VAC",0,cisco,1M to 5M,bộ chia cổng mạng
https://philong.com.vn,bộ chia cổng mạng hub switch totolink sg24d 24 ports (10/100/1000mbps),0,0 đ,0,Không có,"Tương thích chuẩn IEEE 802.3, IEEE 802.3u, IEEE 802.3ab, IEEE 802.3x24 cổng 10/100/1000Mbps auto-negotiation.
Hỗ trợ 802.3x kiểm soát lưu lượng cho tất cả chế độ full-duplex hoặc hafl-duplex
Hỗ trợ lưu trữ và chuyển tiếp.MTBF >= 5 nămHỗ trợ MDI/MDIX tự động trên mỗi cổng.
Hỗ trợ điều khiển băng thông trên mỗi cổngHỗ trợ đăng ký truy cập đọc/ghi PHY.",0,totolink,,bộ chia cổng mạng hub switch
https://philong.com.vn,bộ chia cổng mạng hub switch totolink sw24d 24 ports (10/100mbps),0,0 đ,0,Không có,"Switch 24 cổng RJ45 10/100Mbps auto-negotiated
Hỗ trợ điều khiển phân luồng tự động IEEE 802.3x Full Duplex và Half Duplex
Bảng địa chỉ MAC 8K và học địa chỉ tự động
Tính năng MDI/ MDIX tự động nhận cáp chéo/ thẳng",0,totolink,,bộ chia cổng mạng hub switch
https://philong.com.vn,"switch hp 1820-24  24 port (j9980a, 10/100/1000mbps)",0,0 đ,0,Không có,Không có,0,hp,,switch
https://philong.com.vn,bộ chia cổng mạng hub switch totolink sw16d 16 ports (10/100mbps),0,0 đ,0,Không có,"Switch 16 cổng 10/100Mbps RJ45 auto-negotiated
Hỗ trợ kiểm soát lưu lượng IEEE 802.3x tự phân luồng Full Duplex và Half Duplex
Bảng địa chỉ MAC 4K và học địa chỉ MAC tự động
Tính năng MDI/ MDIX tự động nhận cáp chéo/ thẳng",0,totolink,,bộ chia cổng mạng hub switch
https://philong.com.vn,"balo laptop 15.6inch tucano backpack loop (red, bkloop15-bx)",750000,750000 đ,0,Không có,"Thiết kế trẻ trung, 2 màu xám và đỏ đô dễ lựa chọn.
Chất liệu Polyester cao cấp kháng bụi, nước, tiện làm sạch.
Quai đeo chắc chắn, đệm lưng phủ lưới tản nhiệt tốt.
Có dây cài gắn vào vali, di chuyển tiện lợi.
Ngăn chứa rộng, đựng vừa laptop cỡ 15 inch.",0,tucano,Under 1M,balo laptop 15.6inch
https://philong.com.vn,"balo laptop 14inch tucano backpack lup (grey, bklp14-g)",0,0 đ,0,Không có,Không có,0,tucano,,balo laptop 14inch
https://philong.com.vn,"balo laptop 15.6inch tucano backpack svago (blue, bksva-b)",750000,990.000 đ,24,Không có,"Kiểu dáng trẻ trung với nhiều màu sắc thời trang
Trọng lượng nhẹ, thiết kế tối ưu với nhiều ngăn chứa đồ
Chất liệu vải cao cấp, bền bỉ, bên trong túi được trang bị thêm 1 lớp lót mềm có khả năng chống sốc, chống bụi bẩn, thấm nước tốt
Phần quai đeo được được làm rất chắc chắn và êm ái, tạo cảm giác thoái mái cho người dùng nếu sử dụng trong thời gian dài
Ba lô cao cấp được thiết kế dành cho Notebook and Ultrabook 15.6 inch",0,tucano,Under 1M,balo laptop 15.6inch
https://philong.com.vn,balo tomtoc premium urban business 15.6inch black (h61-e01d),2890000,2890000 đ,0,Không có,Không có,0,tomtoc,1M to 5M,balo
https://philong.com.vn,balo tomtoc flight approved travel 17.3inch/40lit gray (a81-f01d),0,0 đ,0,Không có,Không có,0,tomtoc,,balo
https://philong.com.vn,balo tomtoc flight approved travel 17.3inch gray (a81-f01g),0,0 đ,0,Không có,Không có,0,tomtoc,,balo
https://philong.com.vn,balo tomtoc premium lightweight business corner armor gray (h62-e02d),1790000,1790000 đ,0,Không có,Không có,1,tomtoc,1M to 5M,balo
https://philong.com.vn,balo tomtoc fashion premium waterproof 15.6inch gray (a61-e01g),1690000,1690000 đ,0,Không có,Không có,0,tomtoc,1M to 5M,balo
https://philong.com.vn,balo tomtoc fashion premium waterproof 15.6inch blue (a61-e01b),1690000,1690000 đ,0,Không có,Không có,0,tomtoc,1M to 5M,balo
https://philong.com.vn,balo laptop rivacase 7760 grey (15.6inch/polyester/chống thấm nước),1150000,1.290.000 đ,11,Không có,Không có,1,rivacase,1M to 5M,balo laptop
https://philong.com.vn,balo laptop rivacase 7760 blue (15.6inch/polyester/chống thấm nước),1150000,1.290.000 đ,11,Không có,Không có,1,rivacase,1M to 5M,balo laptop
